id,protocol,use_tls,temperature,humidity,current,client_timestamp,server_timestamp,latency_ms,payload_size_bytes,created_at
638,mqtt,f,23.86,55.56,2.98,1772146068.0478194,1772146068.0513556,3.536224365234375,91,2026-02-26 22:47:48.051461
639,mqtt,f,24.09,57.51,2.38,1772146068.1023867,1772146068.1054955,3.1087398529052734,91,2026-02-26 22:47:48.10565
640,mqtt,f,28.01,56.79,2.3,1772146068.1561615,1772146068.158919,2.757549285888672,90,2026-02-26 22:47:48.158998
641,mqtt,f,21.62,56.76,3.21,1772146068.209613,1772146068.212468,2.8548240661621094,90,2026-02-26 22:47:48.212596
642,mqtt,f,29.58,57.83,1.55,1772146068.2631407,1772146068.2656896,2.5489330291748047,91,2026-02-26 22:47:48.265811
643,mqtt,f,29.47,49.91,4.73,1772146068.3163102,1772146068.3192773,2.9671192169189453,91,2026-02-26 22:47:48.319402
644,mqtt,f,23.22,53.93,4.16,1772146068.3700829,1772146068.373652,3.5691261291503906,91,2026-02-26 22:47:48.373752
645,mqtt,f,23.85,43.94,4.52,1772146068.4242344,1772146068.427416,3.1816959381103516,91,2026-02-26 22:47:48.427585
646,mqtt,f,23.52,41.78,3.16,1772146068.478143,1772146068.4815686,3.42559814453125,90,2026-02-26 22:47:48.481674
647,mqtt,f,26.27,53.78,3.07,1772146068.5323412,1772146068.5350316,2.6903152465820312,91,2026-02-26 22:47:48.53518
648,mqtt,f,29.53,56.38,3.13,1772146068.5857592,1772146068.5884023,2.643108367919922,91,2026-02-26 22:47:48.588608
649,mqtt,f,20.93,57.25,3,1772146068.639172,1772146068.6420543,2.882242202758789,89,2026-02-26 22:47:48.642181
650,mqtt,f,27.12,45.16,3.88,1772146068.6928449,1772146068.695631,2.7861595153808594,91,2026-02-26 22:47:48.695727
651,mqtt,f,29.86,40.63,3.13,1772146068.7463984,1772146068.7490861,2.687692642211914,91,2026-02-26 22:47:48.74919
652,mqtt,f,27.96,55.93,1.95,1772146068.799928,1772146068.8026347,2.706766128540039,90,2026-02-26 22:47:48.8028
653,mqtt,f,27.79,48.41,2.08,1772146068.8536,1772146068.8567863,3.1862258911132812,88,2026-02-26 22:47:48.856904
654,mqtt,f,23.63,55.5,2.27,1772146068.9076147,1772146068.9108005,3.185749053955078,90,2026-02-26 22:47:48.910944
655,mqtt,f,26.56,41.62,1.9,1772146068.9615602,1772146068.964506,2.9456615447998047,90,2026-02-26 22:47:48.964623
656,mqtt,f,25.14,40.09,3.63,1772146069.0156953,1772146069.018584,2.8886795043945312,91,2026-02-26 22:47:49.018736
657,mqtt,f,24.91,50.36,2,1772146069.0695088,1772146069.0725691,3.0603408813476562,90,2026-02-26 22:47:49.072694
658,mqtt,f,23.32,46.51,3.93,1772146069.1234272,1772146069.1259856,2.558469772338867,91,2026-02-26 22:47:49.126133
659,mqtt,f,22.65,53.01,4.19,1772146069.1768398,1772146069.1800475,3.207683563232422,91,2026-02-26 22:47:49.180243
660,mqtt,f,22.28,51.07,4.63,1772146069.2309504,1772146069.233386,2.4356842041015625,91,2026-02-26 22:47:49.233485
661,mqtt,f,24.88,54.88,4.84,1772146069.2844517,1772146069.2874234,2.971649169921875,91,2026-02-26 22:47:49.287527
662,mqtt,f,28.41,59.32,2.5,1772146069.3384678,1772146069.3412092,2.7413368225097656,90,2026-02-26 22:47:49.341298
663,mqtt,f,22.17,41.09,1.01,1772146069.3919997,1772146069.3948839,2.8841495513916016,91,2026-02-26 22:47:49.395019
664,mqtt,f,24.8,47.07,1.71,1772146069.445523,1772146069.448622,3.0989646911621094,89,2026-02-26 22:47:49.448724
665,mqtt,f,29.06,54.76,3.47,1772146069.499478,1772146069.5026307,3.152608871459961,90,2026-02-26 22:47:49.502833
666,mqtt,f,26.62,42.74,1.65,1772146069.553791,1772146069.5571249,3.3338069915771484,90,2026-02-26 22:47:49.557253
667,mqtt,f,27.11,52.28,3.63,1772146069.6078513,1772146069.6104653,2.6140213012695312,91,2026-02-26 22:47:49.610636
668,mqtt,f,29.5,54.33,4.66,1772146069.6614518,1772146069.6645436,3.0918121337890625,90,2026-02-26 22:47:49.664682
669,mqtt,f,26.66,42.9,3.7,1772146069.7156496,1772146069.7191792,3.5295486450195312,89,2026-02-26 22:47:49.719274
670,mqtt,f,21.97,52.39,2.04,1772146069.7682912,1772146069.7711055,2.8142929077148438,91,2026-02-26 22:47:49.771189
671,mqtt,f,29.98,54.34,1.27,1772146069.821899,1772146069.8246062,2.707242965698242,90,2026-02-26 22:47:49.82471
672,mqtt,f,28.77,40.62,4.51,1772146069.875403,1772146069.8785126,3.1096935272216797,90,2026-02-26 22:47:49.878639
673,mqtt,f,27.69,40.18,4.3,1772146069.9292836,1772146069.9323528,3.069162368774414,90,2026-02-26 22:47:49.932446
674,mqtt,f,29.35,57.6,3.98,1772146069.9831018,1772146069.9860046,2.9027462005615234,90,2026-02-26 22:47:49.986151
675,mqtt,f,29.59,49.91,1.59,1772146070.036781,1772146070.040104,3.3228397369384766,90,2026-02-26 22:47:50.040237
676,mqtt,f,24.22,47.17,2.92,1772146070.0907323,1772146070.0941658,3.4334659576416016,91,2026-02-26 22:47:50.094314
677,mqtt,f,21.29,41.06,1.62,1772146070.1450748,1772146070.1481555,3.080606460571289,91,2026-02-26 22:47:50.148321
678,mqtt,f,28.93,56.14,3.15,1772146070.1989398,1772146070.2028573,3.9174556732177734,91,2026-02-26 22:47:50.203005
679,mqtt,f,24.78,50.01,3.85,1772146070.2540903,1772146070.2571628,3.072500228881836,91,2026-02-26 22:47:50.257268
680,mqtt,f,28.17,52.44,4.65,1772146070.3081708,1772146070.3114727,3.301858901977539,91,2026-02-26 22:47:50.311577
681,mqtt,f,25.94,48.93,2.19,1772146070.362608,1772146070.3654823,2.8743743896484375,90,2026-02-26 22:47:50.365603
682,mqtt,f,28.21,51,3.1,1772146070.4165592,1772146070.4201458,3.5865306854248047,89,2026-02-26 22:47:50.420247
683,mqtt,f,24.37,47.82,2.21,1772146070.4708695,1772146070.473866,2.9964447021484375,91,2026-02-26 22:47:50.474096
684,mqtt,f,23.08,56.12,2.7,1772146070.524698,1772146070.527855,3.156900405883789,89,2026-02-26 22:47:50.527937
685,mqtt,f,21.14,57.28,3.17,1772146070.5784955,1772146070.5811348,2.639293670654297,91,2026-02-26 22:47:50.581216
686,mqtt,f,20.93,53.37,1.39,1772146070.6318352,1772146070.6342542,2.418994903564453,91,2026-02-26 22:47:50.634441
687,mqtt,f,23.57,57.86,3.34,1772146070.6850774,1772146070.687692,2.6144981384277344,91,2026-02-26 22:47:50.687851
688,mqtt,f,25.1,47.93,4.96,1772146070.738479,1772146070.7408762,2.397298812866211,89,2026-02-26 22:47:50.741012
689,mqtt,f,27.86,47.36,4.37,1772146070.791692,1772146070.7944062,2.7141571044921875,90,2026-02-26 22:47:50.794551
690,mqtt,f,26.97,44.24,4.44,1772146070.8451443,1772146070.8481686,3.0243396759033203,91,2026-02-26 22:47:50.848279
691,mqtt,f,20.25,59.71,4.37,1772146070.8990374,1772146070.902054,3.0167102813720703,91,2026-02-26 22:47:50.902155
692,mqtt,f,22.36,49.22,1.92,1772146070.952904,1772146070.9552553,2.3512840270996094,90,2026-02-26 22:47:50.955361
693,mqtt,f,21.78,44.52,4.76,1772146071.005982,1772146071.0083551,2.373218536376953,90,2026-02-26 22:47:51.008471
694,mqtt,f,25.65,46.36,4.46,1772146071.058905,1772146071.061404,2.499103546142578,90,2026-02-26 22:47:51.061502
695,mqtt,f,20.28,48.96,3.24,1772146071.112125,1772146071.1146889,2.563953399658203,90,2026-02-26 22:47:51.114768
696,mqtt,f,21.25,44.31,1.67,1772146071.165474,1772146071.168624,3.1499862670898438,90,2026-02-26 22:47:51.16876
697,mqtt,f,25.04,50.7,4.29,1772146071.219831,1772146071.2224104,2.5794506072998047,89,2026-02-26 22:47:51.22251
698,mqtt,f,20.81,42.68,2.85,1772146071.2732663,1772146071.275896,2.6297569274902344,91,2026-02-26 22:47:51.27601
699,mqtt,f,20.05,48.58,1.52,1772146071.326534,1772146071.3294508,2.9168128967285156,90,2026-02-26 22:47:51.329601
700,mqtt,f,25.57,44.74,4.39,1772146071.3801332,1772146071.3826675,2.5343894958496094,91,2026-02-26 22:47:51.382781
701,mqtt,f,25.87,46.92,3.24,1772146071.4334118,1772146071.437002,3.590106964111328,91,2026-02-26 22:47:51.437136
702,mqtt,f,27.99,44.08,2.11,1772146071.4877727,1772146071.4911125,3.3397674560546875,91,2026-02-26 22:47:51.491224
703,mqtt,f,26.16,50.45,1.55,1772146071.5417764,1772146071.5445051,2.728700637817383,91,2026-02-26 22:47:51.544689
704,mqtt,f,21.53,42.49,2.75,1772146071.5952597,1772146071.598141,2.881288528442383,91,2026-02-26 22:47:51.598232
705,mqtt,f,27.95,50.55,4.87,1772146071.6489298,1772146071.6515682,2.6383399963378906,91,2026-02-26 22:47:51.651715
706,mqtt,f,22.35,55.58,2.09,1772146071.7023392,1772146071.7047074,2.3682117462158203,91,2026-02-26 22:47:51.704826
707,mqtt,f,23.48,41.33,1.24,1772146071.7555344,1772146071.758906,3.3714771270751953,91,2026-02-26 22:47:51.759042
708,mqtt,f,24.13,40.79,2.51,1772146071.8096225,1772146071.8126812,3.0586719512939453,91,2026-02-26 22:47:51.812802
709,mqtt,f,29.33,52.31,1.26,1772146071.8636713,1772146071.8660223,2.351045608520508,91,2026-02-26 22:47:51.866101
710,mqtt,f,28.8,56.29,4.97,1772146071.9169183,1772146071.9204266,3.508329391479492,90,2026-02-26 22:47:51.92057
711,mqtt,f,26.03,43.15,1.1,1772146071.971143,1772146071.9737864,2.6433467864990234,89,2026-02-26 22:47:51.973866
712,mqtt,f,25.95,54.91,3.01,1772146072.0245917,1772146072.0283391,3.7474632263183594,91,2026-02-26 22:47:52.028441
713,mqtt,f,22.37,54.62,4.48,1772146072.0792167,1772146072.0822096,2.992868423461914,91,2026-02-26 22:47:52.082294
714,mqtt,f,27.46,49.54,1.64,1772146072.1328487,1772146072.1360288,3.1800270080566406,91,2026-02-26 22:47:52.136176
715,mqtt,f,21.38,47.1,1.79,1772146072.1871514,1772146072.19043,3.278493881225586,90,2026-02-26 22:47:52.190524
716,mqtt,f,27.25,41.91,4.7,1772146072.2413228,1772146072.2446203,3.297567367553711,90,2026-02-26 22:47:52.244785
717,mqtt,f,21.46,45.66,1.21,1772146072.2955456,1772146072.2985833,3.037691116333008,91,2026-02-26 22:47:52.298678
718,mqtt,f,22.73,42.87,1.52,1772146072.3494384,1772146072.3518405,2.402067184448242,91,2026-02-26 22:47:52.351973
719,mqtt,f,21.49,55.57,3.39,1772146072.402539,1772146072.4048994,2.3603439331054688,90,2026-02-26 22:47:52.40498
720,mqtt,f,20.34,50.07,1.42,1772146072.4556775,1772146072.4585388,2.8612613677978516,91,2026-02-26 22:47:52.458648
721,mqtt,f,25.48,41.83,4.94,1772146072.5093138,1772146072.5128832,3.569364547729492,91,2026-02-26 22:47:52.513047
722,mqtt,f,24.43,44.7,4.22,1772146072.5640287,1772146072.5668128,2.7840137481689453,90,2026-02-26 22:47:52.566992
723,mqtt,f,25.56,56.74,2.69,1772146072.61774,1772146072.6210406,3.3006668090820312,89,2026-02-26 22:47:52.621161
724,mqtt,f,24.44,48.1,2.32,1772146072.6719255,1772146072.6756537,3.728151321411133,90,2026-02-26 22:47:52.675796
725,mqtt,f,22.45,42.94,3.52,1772146072.7263763,1772146072.7290657,2.689361572265625,91,2026-02-26 22:47:52.729205
726,mqtt,f,28.35,55.98,2.74,1772146072.7798715,1772146072.7833123,3.44085693359375,91,2026-02-26 22:47:52.783505
727,mqtt,f,26.41,58.95,2.13,1772146072.8341446,1772146072.8368928,2.748250961303711,91,2026-02-26 22:47:52.837039
728,mqtt,f,28.03,55.42,1.59,1772146072.887768,1772146072.8913724,3.604412078857422,90,2026-02-26 22:47:52.891451
729,mqtt,f,20.09,45.48,1.28,1772146072.942277,1772146072.945464,3.186941146850586,90,2026-02-26 22:47:52.945572
730,mqtt,f,20.95,46.79,1.28,1772146072.9962387,1772146073.0002663,4.027605056762695,91,2026-02-26 22:47:53.000409
731,mqtt,f,21.1,42.34,1.77,1772146073.0510697,1772146073.0540833,3.01361083984375,90,2026-02-26 22:47:53.054172
732,mqtt,f,29.84,42.62,1.17,1772146073.1048157,1772146073.1079931,3.1774044036865234,91,2026-02-26 22:47:53.108146
733,mqtt,f,21.27,42.97,1.62,1772146073.1586297,1772146073.1611679,2.5382041931152344,91,2026-02-26 22:47:53.161313
734,mqtt,f,25.84,43.9,2.81,1772146073.2120686,1772146073.2148094,2.7408599853515625,90,2026-02-26 22:47:53.214896
735,mqtt,f,22.87,53.83,1.28,1772146073.2656276,1772146073.2684145,2.786874771118164,91,2026-02-26 22:47:53.268535
736,mqtt,f,20.79,49.7,2.31,1772146073.3195498,1772146073.3221405,2.590656280517578,90,2026-02-26 22:47:53.322285
737,mqtt,f,28.3,45.75,3.66,1772146073.3731952,1772146073.3759341,2.73895263671875,90,2026-02-26 22:47:53.376063
738,mqtt,f,27.8,43.97,2.31,1772146073.4267018,1772146073.4295151,2.8133392333984375,90,2026-02-26 22:47:53.429605
739,mqtt,f,20.38,47.92,2.26,1772146073.4802668,1772146073.4835832,3.3164024353027344,91,2026-02-26 22:47:53.483675
740,mqtt,f,25.21,52.65,1.24,1772146073.5344827,1772146073.537811,3.3283233642578125,91,2026-02-26 22:47:53.537981
741,mqtt,f,23.85,53.41,3.21,1772146073.5889115,1772146073.5914273,2.5157928466796875,91,2026-02-26 22:47:53.591533
742,mqtt,f,25.03,54.46,4.15,1772146073.6423376,1772146073.6454518,3.1142234802246094,91,2026-02-26 22:47:53.645566
743,mqtt,f,24.1,55.43,3.12,1772146073.6965148,1772146073.6989186,2.403736114501953,90,2026-02-26 22:47:53.699015
744,mqtt,f,24.73,53.76,2.64,1772146073.7498932,1772146073.7548954,5.002260208129883,91,2026-02-26 22:47:53.754985
745,mqtt,f,21.46,41.35,3.94,1772146073.8056824,1772146073.8088703,3.187894821166992,91,2026-02-26 22:47:53.808992
746,mqtt,f,26.21,49.56,2.29,1772146073.8598456,1772146073.8629296,3.083944320678711,91,2026-02-26 22:47:53.863041
747,mqtt,f,21.09,58.89,1.12,1772146073.9139545,1772146073.9169233,2.9687881469726562,91,2026-02-26 22:47:53.917017
748,mqtt,f,24.64,45.76,3.43,1772146073.9679239,1772146073.9703612,2.4373531341552734,91,2026-02-26 22:47:53.970448
749,mqtt,f,21.2,52.77,2.77,1772146074.0210283,1772146074.023455,2.426624298095703,90,2026-02-26 22:47:54.023542
750,mqtt,f,27.01,44.53,2.62,1772146074.0743055,1772146074.0771954,2.889871597290039,91,2026-02-26 22:47:54.077313
751,mqtt,f,22.07,48.03,1.35,1772146074.1280494,1772146074.1307244,2.6750564575195312,91,2026-02-26 22:47:54.130816
752,mqtt,f,29.45,43.7,4.54,1772146074.1814213,1772146074.184638,3.2167434692382812,90,2026-02-26 22:47:54.184839
753,mqtt,f,22.96,56.74,2.87,1772146074.2354145,1772146074.2379775,2.562999725341797,91,2026-02-26 22:47:54.238081
754,mqtt,f,25.78,56.56,3.37,1772146074.2889187,1772146074.292232,3.313302993774414,91,2026-02-26 22:47:54.292339
755,mqtt,f,20.2,47.73,1.1,1772146074.343291,1772146074.3466177,3.3266544342041016,88,2026-02-26 22:47:54.346756
756,mqtt,f,24.96,49.86,4.39,1772146074.3973396,1772146074.400337,2.9973983764648438,91,2026-02-26 22:47:54.400519
757,mqtt,f,29.14,52.35,2.69,1772146074.4512546,1772146074.4541905,2.9358863830566406,91,2026-02-26 22:47:54.454375
758,mqtt,f,25.05,54.6,2.28,1772146074.5049202,1772146074.507891,2.9706954956054688,90,2026-02-26 22:47:54.507989
759,mqtt,f,26.48,59.81,2.13,1772146074.5587652,1772146074.5623934,3.628253936767578,91,2026-02-26 22:47:54.562535
760,mqtt,f,26.82,55.2,1,1772146074.613257,1772146074.616381,3.1239986419677734,88,2026-02-26 22:47:54.616513
761,mqtt,f,25.96,57.42,4.35,1772146074.6669862,1772146074.6702123,3.226041793823242,91,2026-02-26 22:47:54.670309
762,mqtt,f,28.09,41.08,4.91,1772146074.7211897,1772146074.723666,2.476215362548828,91,2026-02-26 22:47:54.723788
763,mqtt,f,22.37,57.66,4.63,1772146074.7744865,1772146074.7768216,2.335071563720703,91,2026-02-26 22:47:54.77696
764,mqtt,f,25.71,58.13,1.77,1772146074.8275754,1772146074.8304214,2.8460025787353516,91,2026-02-26 22:47:54.830554
765,mqtt,f,26.27,48.73,1.48,1772146074.8812459,1772146074.8839314,2.685546875,91,2026-02-26 22:47:54.884025
766,mqtt,f,26.85,59.09,2.48,1772146074.9346244,1772146074.9370105,2.3860931396484375,91,2026-02-26 22:47:54.937131
767,mqtt,f,24.79,56.27,4.31,1772146074.987741,1772146074.9913878,3.6468505859375,90,2026-02-26 22:47:54.991515
768,mqtt,f,21.2,47.13,1.23,1772146075.0425026,1772146075.0463789,3.876209259033203,90,2026-02-26 22:47:55.046514
769,mqtt,f,23.01,55.22,2.54,1772146075.0976703,1772146075.101343,3.6725997924804688,91,2026-02-26 22:47:55.101491
770,mqtt,f,28.02,43.41,2.52,1772146075.1524625,1772146075.1552262,2.7637481689453125,91,2026-02-26 22:47:55.155367
771,mqtt,f,27.77,44.54,1.19,1772146075.2060308,1772146075.20884,2.8090476989746094,91,2026-02-26 22:47:55.208998
772,mqtt,f,22.25,47.23,3.3,1772146075.2597985,1772146075.2627628,2.9642581939697266,90,2026-02-26 22:47:55.262864
773,mqtt,f,21.22,54.81,4.52,1772146075.313614,1772146075.3169937,3.37982177734375,90,2026-02-26 22:47:55.317119
774,mqtt,f,29.29,44.86,2.45,1772146075.3676476,1772146075.3708434,3.1957626342773438,91,2026-02-26 22:47:55.371048
775,mqtt,f,20.89,53.78,2.03,1772146075.421738,1772146075.4251542,3.416299819946289,90,2026-02-26 22:47:55.425264
776,mqtt,f,26.34,58.49,4.65,1772146075.4757524,1772146075.47875,2.9976367950439453,91,2026-02-26 22:47:55.478842
777,mqtt,f,27.64,58.5,2.87,1772146075.529779,1772146075.5330913,3.312349319458008,89,2026-02-26 22:47:55.533206
778,mqtt,f,21.07,44.86,1.62,1772146075.5839708,1772146075.5869644,2.9935836791992188,91,2026-02-26 22:47:55.5871
779,mqtt,f,20.8,52.42,4.89,1772146075.6378188,1772146075.6403804,2.5615692138671875,90,2026-02-26 22:47:55.640543
780,mqtt,f,24.04,46.93,2.38,1772146075.6911213,1772146075.6935415,2.420186996459961,91,2026-02-26 22:47:55.693627
781,mqtt,f,25.83,41.3,4.14,1772146075.7445548,1772146075.7471828,2.6280879974365234,90,2026-02-26 22:47:55.747256
782,mqtt,f,20.6,42.53,3.95,1772146075.798031,1772146075.8019984,3.96728515625,89,2026-02-26 22:47:55.802136
783,mqtt,f,24.24,44.41,3.32,1772146075.8530602,1772146075.8560343,2.9740333557128906,91,2026-02-26 22:47:55.856123
784,mqtt,f,25.38,56.23,3.59,1772146075.907,1772146075.9103742,3.3740997314453125,87,2026-02-26 22:47:55.910509
785,mqtt,f,24.83,56.71,2.12,1772146075.9614522,1772146075.9639635,2.511262893676758,91,2026-02-26 22:47:55.964076
786,mqtt,f,28.78,45.2,2.28,1772146076.0149739,1772146076.0177379,2.763986587524414,90,2026-02-26 22:47:56.017842
787,mqtt,f,20.53,54.42,2.34,1772146076.0687037,1772146076.0716174,2.9137134552001953,91,2026-02-26 22:47:56.071728
788,mqtt,f,25.1,45.69,1.83,1772146076.1225457,1772146076.125026,2.4802684783935547,90,2026-02-26 22:47:56.125137
789,mqtt,f,23.93,43.65,1.61,1772146076.1760645,1772146076.1793013,3.2367706298828125,91,2026-02-26 22:47:56.179435
790,mqtt,f,28.99,58.77,2.76,1772146076.2299833,1772146076.2327824,2.7990341186523438,91,2026-02-26 22:47:56.232867
791,mqtt,f,25.02,58.37,4.33,1772146076.2835639,1772146076.2875032,3.939390182495117,91,2026-02-26 22:47:56.287619
792,mqtt,f,29.97,50.06,1.17,1772146076.3382235,1772146076.341091,2.867460250854492,91,2026-02-26 22:47:56.341218
793,mqtt,f,28.61,49.62,4.29,1772146076.3918974,1772146076.394488,2.590656280517578,91,2026-02-26 22:47:56.394605
794,mqtt,f,29.66,48,1.36,1772146076.4452524,1772146076.4478648,2.6123523712158203,90,2026-02-26 22:47:56.447953
795,mqtt,f,28.95,55.72,4.81,1772146076.4986243,1772146076.5021598,3.5355091094970703,91,2026-02-26 22:47:56.502245
796,mqtt,f,27.51,57.57,4.38,1772146076.5529494,1772146076.55563,2.680540084838867,91,2026-02-26 22:47:56.555748
797,mqtt,f,23.14,45.73,3.11,1772146076.6064804,1772146076.609278,2.7976036071777344,91,2026-02-26 22:47:56.609385
798,mqtt,f,27.81,44.13,4.25,1772146076.6600144,1772146076.6625834,2.568960189819336,91,2026-02-26 22:47:56.662681
799,mqtt,f,27.36,58.86,3.28,1772146076.7135282,1772146076.7166352,3.1070709228515625,91,2026-02-26 22:47:56.716762
800,mqtt,f,23.86,48.7,2.38,1772146076.767452,1772146076.7699552,2.5031566619873047,89,2026-02-26 22:47:56.770036
801,mqtt,f,27.13,46.95,2.58,1772146076.820812,1772146076.8247433,3.931283950805664,90,2026-02-26 22:47:56.82489
802,mqtt,f,26.68,54.93,2.3,1772146076.8756902,1772146076.879449,3.758668899536133,90,2026-02-26 22:47:56.879587
803,mqtt,f,27.2,44.61,3.57,1772146076.9312837,1772146076.9349244,3.6406517028808594,90,2026-02-26 22:47:56.935038
804,mqtt,f,23.38,43.42,4.81,1772146076.9857986,1772146076.9890935,3.2949447631835938,91,2026-02-26 22:47:56.989272
805,mqtt,f,22.71,49.06,2.97,1772146077.0400596,1772146077.0428813,2.821683883666992,91,2026-02-26 22:47:57.043036
806,mqtt,f,22.83,53.47,1.84,1772146077.0936801,1772146077.0963156,2.635478973388672,91,2026-02-26 22:47:57.096448
807,mqtt,f,23.02,41.55,3.55,1772146077.1472428,1772146077.1496189,2.376079559326172,91,2026-02-26 22:47:57.149707
808,mqtt,f,28.14,54.86,2.67,1772146077.200292,1772146077.2035432,3.2510757446289062,90,2026-02-26 22:47:57.203677
809,mqtt,f,26.31,58.67,4.93,1772146077.2545247,1772146077.2571902,2.6655197143554688,91,2026-02-26 22:47:57.257311
810,mqtt,f,29,42.88,2.94,1772146077.3079746,1772146077.3108034,2.828836441040039,90,2026-02-26 22:47:57.310881
811,mqtt,f,23.59,58.4,4.57,1772146077.3618197,1772146077.3649027,3.0829906463623047,90,2026-02-26 22:47:57.364986
812,mqtt,f,24.87,51.57,2.51,1772146077.416066,1772146077.4186935,2.6276111602783203,90,2026-02-26 22:47:57.418777
813,mqtt,f,26.64,50.28,2.57,1772146077.4694307,1772146077.4724574,3.026723861694336,91,2026-02-26 22:47:57.472537
814,mqtt,f,24.78,57.33,2.93,1772146077.5232728,1772146077.527023,3.750324249267578,91,2026-02-26 22:47:57.527104
815,mqtt,f,22.88,47.82,1.94,1772146077.5777988,1772146077.581125,3.3261775970458984,91,2026-02-26 22:47:57.581219
816,mqtt,f,26.76,42.75,3.46,1772146077.6319902,1772146077.6347427,2.752542495727539,91,2026-02-26 22:47:57.634875
817,mqtt,f,25.83,48.38,3.13,1772146077.6854258,1772146077.6879203,2.4945735931396484,91,2026-02-26 22:47:57.688002
818,mqtt,f,20.56,45.82,1.82,1772146077.7386425,1772146077.7410724,2.429962158203125,91,2026-02-26 22:47:57.741177
819,mqtt,f,24,55.12,3.22,1772146077.791983,1772146077.7950428,3.059864044189453,89,2026-02-26 22:47:57.795143
820,mqtt,f,28.97,56.95,3.45,1772146077.8459704,1772146077.84866,2.6895999908447266,91,2026-02-26 22:47:57.848799
821,mqtt,f,20.92,57,1.18,1772146077.8993533,1772146077.9032307,3.877401351928711,90,2026-02-26 22:47:57.903349
822,mqtt,f,21.27,45.88,4.83,1772146077.9541738,1772146077.9568417,2.6679039001464844,91,2026-02-26 22:47:57.956933
823,mqtt,f,28.94,49.49,3.18,1772146078.0077472,1772146078.0116467,3.8995742797851562,91,2026-02-26 22:47:58.011738
824,mqtt,f,28.37,41.12,3.47,1772146078.0627096,1772146078.065358,2.6483535766601562,91,2026-02-26 22:47:58.065491
825,mqtt,f,26.84,57.13,4.87,1772146078.116169,1772146078.119608,3.4389495849609375,90,2026-02-26 22:47:58.119786
826,mqtt,f,25.58,46.98,4.18,1772146078.1703875,1772146078.1727908,2.40325927734375,91,2026-02-26 22:47:58.172879
827,mqtt,f,28.65,56.26,1.97,1772146078.2237818,1772146078.2266455,2.863645553588867,91,2026-02-26 22:47:58.226757
828,mqtt,f,26.33,59.45,2.81,1772146078.2777746,1772146078.2806382,2.863645553588867,91,2026-02-26 22:47:58.280777
829,mqtt,f,25.81,41.51,4.74,1772146078.3314686,1772146078.3348517,3.383159637451172,91,2026-02-26 22:47:58.334951
830,mqtt,f,21.98,55.74,3.87,1772146078.385783,1772146078.3884275,2.6445388793945312,90,2026-02-26 22:47:58.388599
831,mqtt,f,20.26,43.64,3.51,1772146078.439429,1772146078.4429514,3.5223960876464844,90,2026-02-26 22:47:58.443045
832,mqtt,f,29.19,52.23,2.74,1772146078.4940145,1772146078.497292,3.2775402069091797,91,2026-02-26 22:47:58.497397
833,mqtt,f,26.42,53.35,2.91,1772146078.548383,1772146078.5524864,4.103422164916992,90,2026-02-26 22:47:58.552622
834,mqtt,f,27.09,52.95,2.52,1772146078.603654,1772146078.607754,4.10008430480957,90,2026-02-26 22:47:58.607844
835,mqtt,f,29.9,43.57,1.31,1772146078.6585302,1772146078.6618955,3.3652782440185547,90,2026-02-26 22:47:58.662154
836,mqtt,f,26.75,42.76,4.48,1772146078.7128108,1772146078.7166877,3.876924514770508,91,2026-02-26 22:47:58.716797
837,mqtt,f,20.05,55.55,4.73,1772146078.7673833,1772146078.769968,2.584695816040039,91,2026-02-26 22:47:58.770057
838,mqtt,f,22.14,49.41,1.04,1772146078.8209932,1772146078.824019,3.0257701873779297,91,2026-02-26 22:47:58.82414
839,mqtt,f,28.65,48.06,3.69,1772146078.8749728,1772146078.878453,3.480195999145508,91,2026-02-26 22:47:58.878563
840,mqtt,f,20.85,45.97,2.48,1772146078.9291458,1772146078.9320965,2.9506683349609375,91,2026-02-26 22:47:58.932195
841,mqtt,f,24.11,46.1,3.88,1772146078.9830754,1772146078.986209,3.133535385131836,90,2026-02-26 22:47:58.986334
842,mqtt,f,27.72,45.05,1.28,1772146079.0372088,1772146079.0410767,3.8678646087646484,91,2026-02-26 22:47:59.041251
843,mqtt,f,27.67,50.81,3.22,1772146079.0918643,1772146079.0949411,3.076791763305664,91,2026-02-26 22:47:59.095044
844,mqtt,f,24.64,45.84,4.17,1772146079.1456153,1772146079.1491454,3.5300254821777344,91,2026-02-26 22:47:59.149267
845,mqtt,f,26.97,48.42,3.04,1772146079.2002957,1772146079.203676,3.380298614501953,91,2026-02-26 22:47:59.203811
846,mqtt,f,23.55,43.97,4.72,1772146079.254474,1772146079.257013,2.5391578674316406,90,2026-02-26 22:47:59.257154
847,mqtt,f,24.21,56.45,4.03,1772146079.307864,1772146079.3109353,3.071308135986328,90,2026-02-26 22:47:59.311066
848,mqtt,f,27.29,54.14,1.52,1772146079.3619406,1772146079.3656726,3.731966018676758,91,2026-02-26 22:47:59.365813
849,mqtt,f,21.22,54.95,1.74,1772146079.4168518,1772146079.4203367,3.484964370727539,91,2026-02-26 22:47:59.42045
850,mqtt,f,21.89,46.32,1.53,1772146079.471122,1772146079.473637,2.515077590942383,90,2026-02-26 22:47:59.473732
851,mqtt,f,29.82,44.74,4.68,1772146079.5248551,1772146079.527817,2.961874008178711,91,2026-02-26 22:47:59.528037
